Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Zeit_Im_Monat,Jahrzeiten,Ferien,FerienCAU,Feiertag,Feiertag_in_weniger_als_1_Tagen,Feiertag_in_weniger_als_2_Tagen,Feiertag_in_weniger_als_3_Tagen,Feiertag_vor_weniger_als_1_Tagen,Feiertag_vor_weniger_als_2_Tagen,Feiertag_vor_weniger_als_3_Tagen,Umsatz_letzte_1_Tage,Umsatz_letzte_3_Tage,Umsatz_letzte_7_Tage,Umsatz_letzte_30_Tage,Wochentag
2017-10-19,Brot,102.017092600254,Keine Kieler Woche,6,14.85,9,10,Monatsmitte,Herbst,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,159.916852364401,168.815610040478,186.43742340187,198.393165870219,Donnerstag
2017-10-20,Brot,117.637336559248,Keine Kieler Woche,7,14.175,6,61,Monatsmitte,Herbst,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,171.499987445221,168.20780280115,182.917235857265,197.408503464088,Freitag
2017-10-21,Brot,113.579118312875,Keine Kieler Woche,7,13.0375,6,61,Monatsmitte,Herbst,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,177.408922089597,169.608587299739,182.968962677778,197.240173754102,Samstag
2017-10-22,Brot,102.271847780682,Keine Kieler Woche,7,11.025,7,61,Monatsmitte,Herbst,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,220.307640289852,189.738849941556,182.648067999328,198.510841181109,Sonntag
2017-10-24,Brot,101.985508618079,Keine Kieler Woche,7,11.925,8,61,Monatsmitte,Herbst,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,152.19580138096603,222.013685824858,187.676617023794,196.865587961269,Dienstag
2017-10-25,Brot,112.868099610742,Keine Kieler Woche,7,14.225,16,61,Monatsende,Herbst,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,178.429727076606,201.074729218235,188.54714343759,195.13250086332,Mittwoch
2017-10-26,Brot,121.902300059386,Keine Kieler Woche,5,13.475,12,42.954918870517226,Monatsende,Herbst,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,162.129277240225,170.279502158415,188.915880916894,194.474594307315,Donnerstag
2017-10-27,Brot,176.844444234551,Keine Kieler Woche,4,11.95,13,0.6903627282667131,Monatsende,Herbst,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,174.554167655654,171.704390657495,189.424910951966,193.927450683828,Freitag
2017-10-28,Brot,111.918783184116,Keine Kieler Woche,7,11.2125,17,61,Monatsende,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,210.665689222569,182.449711372816,194.967705474128,194.569229080396,Samstag
2017-10-29,Brot,66.1429955598758,Keine Kieler Woche,2,9.9,20,21,Monatsende,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Feiertag in < 2 Tagen,Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,223.424235369706,202.881364082643,195.487137987437,196.321177779022,Sonntag
2017-10-30,Brot,203.761620898018,Keine Kieler Woche,4.420389932836124,8.1,11,55.901633365060064,Monatsende,Herbst,0,0,Kein Feiertag,Feiertag in < 1 Tagen,Feiertag in < 2 Tagen,Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,234.656686878972,222.915537157082,197.309963907289,199.064779352243,Montag
2017-11-01,Brot,159.909558679611,Keine Kieler Woche,6.968985356994905,12.975,12,34.320118197296196,Monatsanfang,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Feiertag vor < 1 Tagen,Feiertag vor < 2 Tagen,Feiertag vor < 3 Tagen,190.91534052941998,232.376588660937,206.774494281002,197.963688986896,Mittwoch
2017-11-02,Brot,121.440397431826,Keine Kieler Woche,4.710987197109456,11.6875,13,30.132152799703388,Monatsanfang,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Feiertag vor < 2 Tagen,Feiertag vor < 3 Tagen,165.236229251367,197.856368031971,205.961884750567,195.196473057067,Donnerstag
2017-11-03,Brot,117.326070326731,Keine Kieler Woche,3.785794355683193,9.4375,7,13.138699487289934,Monatsanfang,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Feiertag vor < 3 Tagen,145.255708278382,155.245968764875,199.683143133642,192.231455024847,Freitag
2017-11-04,Brot,133.795153821829,Keine Kieler Woche,3.799690448321494,10.2625,5,-7.9420006246976875,Monatsanfang,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,156.752277211718,155.748071580489,190.492027663754,190.861156389333,Samstag
2017-11-05,Brot,79.0166720053485,Keine Kieler Woche,3.8559858647254712,9.8,8,27.83270972037619,Monatsanfang,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,175.328210637406,159.112065375836,183.187915072673,190.907089876608,Sonntag
2017-11-06,Brot,111.224695011903,Keine Kieler Woche,10.326585314978313,8.2125,7,14.237465236908804,Monatsanfang,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,184.708969766084,172.263152538403,176.292983659589,190.19552027508,Montag
2017-11-07,Brot,83.177904930265,Keine Kieler Woche,4.535048935658267,6.7875,5,-13.478579775765876,Monatsanfang,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,128.807316327075,162.948165576855,159.348118578672,186.919562351817,Dienstag
2017-11-08,Brot,79.2557790596025,Keine Kieler Woche,8.397926133359347,8.625,9,52.1790282185356,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,124.760868173917,146.092384755692,154.407082806564,183.194781031402,Mittwoch
2017-11-09,Brot,120.473812071173,Keine Kieler Woche,6,8.55,9,10,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,106.664620715917,120.07760173897,146.039710158643,179.424413652953,Donnerstag
2017-11-10,Brot,114.106926212154,Keine Kieler Woche,7,7.5375,16,61,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,123.833066880938,118.419518590257,142.979332816151,176.871994097026,Freitag
2017-11-11,Brot,119.214846609495,Keine Kieler Woche,5,5.2375,8,63,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,127.970298558535,119.489328718463,138.867621579982,175.020228992651,Samstag
2017-11-12,Brot,81.7069031241421,Keine Kieler Woche,7,5.575,7,61,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,139.276383440604,130.359916293359,133.717360551867,172.91451563978,Sonntag
2017-11-13,Brot,146.465618425215,Keine Kieler Woche,2,5.9,9,10,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,179.612024121986,148.952902040375,132.989225459853,173.042119936265,Montag
2017-11-14,Brot,91.0963595190131,Keine Kieler Woche,7,6.3875,11,61,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,134.939328507391,151.275912023327,133.865227199898,169.950070169466,Dienstag
2017-11-15,Brot,107.455887247399,Keine Kieler Woche,7,9.375,7,61,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,111.487819584462,142.013057404613,131.969077401405,166.624982215217,Mittwoch
2017-11-16,Brot,125.49889208889,Keine Kieler Woche,8,8.8125,8,61,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,118.836105638225,121.754417910026,133.707860961734,164.572255329307,Donnerstag
2017-11-17,Brot,141.616201864242,Keine Kieler Woche,3,7.725,10,21,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,123.074411158611,117.799445460433,133.599481572831,162.711372327099,Freitag
2017-11-18,Brot,89.6760956045913,Keine Kieler Woche,5,5.35,12,65,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,130.697979325373,124.202832040736,133.989150253808,161.584108034713,Samstag
2017-11-19,Brot,121.373340644802,Keine Kieler Woche,3,6.25,15,21,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,129.641146887751,127.804512457245,132.612687889114,160.066893167202,Sonntag
2017-11-20,Brot,100.7324918034,Keine Kieler Woche,6,5.9625,6,14.491455454893952,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,198.594932877838,152.978019696987,135.324531997093,160.969756252526,Montag
2017-11-21,Brot,90.5174834878254,Keine Kieler Woche,7,4.9875,5,61,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,122.821542292749,150.352540686113,133.593419680716,157.705292252866,Dienstag
2017-11-22,Brot,84.7248904082783,Keine Kieler Woche,7,10.6125,10,61,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,114.51327596067,145.309917043752,134.02562773446,154.06810525726,Mittwoch
2017-11-23,Brot,86.6235738346552,Keine Kieler Woche,7,12.225,16,61,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,115.450294360158,117.595037537859,133.541940409021,152.688897725221,Donnerstag
2017-11-24,Brot,102.704961608739,Keine Kieler Woche,7,6.9875,8,61,Monatsende,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,108.455574146741,112.806381489189,131.453535121611,150.356920871802,Freitag
2017-11-25,Brot,100.894643188864,Keine Kieler Woche,7,2.775,5,45,Monatsende,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,127.99823772843,117.30136874511,131.067857750619,149.221545102964,Samstag
2017-11-26,Brot,56.1839609734841,Keine Kieler Woche,7,4.65,12,61,Monatsende,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,135.767944468462,124.073918781211,131.943114547864,148.008768982669,Sonntag
2017-11-27,Brot,108.488785532168,Keine Kieler Woche,7,4.5625,14,61,Monatsende,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,175.72882582068,146.498336005857,128.676527825413,147.154325609579,Montag
2017-11-28,Brot,82.6450051477415,Keine Kieler Woche,7,5.4875,12,61,Monatsende,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,130.028328991889,147.175033093677,129.706068782433,144.356027756939,Dienstag
2017-11-29,Brot,70.8933590937057,Keine Kieler Woche,7,4.225,6,61,Monatsende,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,109.81299907051,138.523384627693,129.034600655267,140.570042310222,Mittwoch
2017-11-30,Brot,151.851067390839,Keine Kieler Woche,7,2.8125,4,10,Monatsende,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,125.162202486362,121.667843516254,130.422016101868,136.938514574836,Donnerstag
2017-12-01,Brot,81.7634785538538,Keine Kieler Woche,6,4.3625,8,68,Monatsanfang,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,150.262511082999,128.412570879957,136.39443566419,137.382647791774,Freitag
2017-12-02,Brot,127.082516714906,Keine Kieler Woche,7,0.375,8,61,Monatsanfang,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,142.952496352096,139.459069973819,138.530758324714,136.639856695132,Samstag
2017-12-03,Brot,77.1376298618811,Keine Kieler Woche,7,5.225,7,61,Monatsanfang,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,148.263601006246,147.159536147113,140.315852115826,136.740119786061,Sonntag
2017-12-04,Brot,132.405506118959,Keine Kieler Woche,2,5.3375,12,24.599701543459403,Monatsanfang,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,183.516889025387,158.244328794576,141.428432573641,137.632273513183,Montag
2017-12-05,Brot,98.6865740402869,Keine Kieler Woche,7,8.65,17,21,Monatsanfang,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,136.529215865974,156.103235299202,142.35713069851,136.338973687469,Dienstag
2017-12-06,Brot,87.2168769966415,Keine Kieler Woche,7,8.9,17,0,Monatsanfang,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,127.341174391997,149.129093094453,144.861155744437,134.426713841666,Mittwoch
2017-12-07,Brot,121.022930614205,Keine Kieler Woche,8,5.7625,13,61,Monatsanfang,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,118.301216702137,127.390535653369,143.881014918119,134.076510520834,Donnerstag
2017-12-08,Brot,90.723222063322,Keine Kieler Woche,6,1.675,10,73,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,128.547763714397,124.730051602844,140.778908151176,134.202740372184,Freitag
2017-12-09,Brot,109.566700891337,Keine Kieler Woche,3,3.5125,10,61,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,125.558336267603,124.135772228046,138.294028139106,134.832530890573,Samstag
2017-12-10,Brot,46.1034350972905,Keine Kieler Woche,7,0.9875,9,22,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,164.59557357192,139.567224517973,140.627167077059,136.191281113606,Sonntag
2017-12-11,Brot,64.1114917289524,Keine Kieler Woche,8,2.2375,14,61,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,168.666926663123,152.940278834215,138.50574388245,137.547835383759,Montag
2017-12-12,Brot,104.188888422736,Keine Kieler Woche,7,1.55,12,68,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,104.611604932589,145.958035055877,133.946085177681,136.392342766825,Dienstag
2017-12-13,Brot,71.0846835326617,Keine Kieler Woche,7,1.9875,12,69,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,125.422613216344,132.900381604018,133.67200500973,134.58602906997,Mittwoch
2017-12-14,Brot,147.585568185835,Keine Kieler Woche,7,3.025,12,61,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,102.587918587527,110.87404557882,131.427248136215,133.507648739308,Donnerstag
2017-12-15,Brot,107.055312628908,Keine Kieler Woche,7,3.0375,9,20,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,142.197442938506,123.402658247459,133.377202311087,134.53130285111,Freitag
2017-12-16,Brot,111.764487162802,Keine Kieler Woche,1,3.275,10,10,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,124.906600034138,123.23065385339,133.284097134878,134.733652664307,Samstag
2017-12-17,Brot,54.2108446777326,Keine Kieler Woche,3,1.1375,7,10,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,175.01204046214,147.372027811595,134.772163833481,136.464906974424,Sonntag
2017-12-18,Brot,132.343297226153,Keine Kieler Woche,5,2.4625,6,10,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,181.542998260393,160.48721291889,136.611602633091,138.159740938925,Montag
2017-12-19,Brot,114.954215428736,Keine Kieler Woche,7,5.9125,7,20,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,126.230575942947,160.928538221827,139.700027063142,138.046055240765,Dienstag
2017-12-20,Brot,95.0575238589803,Keine Kieler Woche,7,6.6375,6,20,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,112.974308352326,140.249294185222,137.921697796854,135.192034423248,Mittwoch
2017-12-21,Brot,123.510947305391,Keine Kieler Woche,7,6.2375,10,21,Monatsmitte,Winter,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,125.658069547172,121.620984614149,141.217433648232,135.286585331729,Donnerstag
2017-12-22,Brot,132.34052838286,Keine Kieler Woche,7,5.7625,9,10,Monatsmitte,Winter,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,133.507105846759,124.046494582086,139.975956920839,135.919712994598,Freitag
2017-12-23,Brot,216.986006515356,Keine Kieler Woche,7,7.8,19,61,Monatsmitte,Winter,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Feiertag in < 2 Tagen,Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,130.481810499106,129.882328631012,140.772415558692,136.420763532563,Samstag
